0.316, 214
0.316, 215
0.316, 216
0.316, 217
0.316, 218
0.316, 219
0.316, 220
0.316, 221
0.316, 222
0.316, 223
0.316, 224
0.316, 225
0.316, 226
0.316, 227
0.316, 228
0.316, 229
0.317, 230
0.317, 231
0.317, 232
0.317, 233
0.317, 234
0.317, 235
0.317, 236
0.317, 237
0.317, 238
0.317, 239
0.317, 240
0.317, 241
0.317, 242
0.317, 243
0.317, 244
0.317, 245
0.317, 246
0.317, 247
0.318, 248
0.318, 249
0.318, 250
0.318, 251
0.318, 252
0.318, 253
0.318, 254
0.318, 255
0.318, 256
0.318, 257
0.318, 258
0.318, 259
0.318, 260
0.318, 261
0.318, 262
0.318, 263
0.318, 264
0.318, 265
0.318, 266
0.319, 267
0.319, 268
0.319, 269
0.319, 270
0.319, 271
0.319, 272
0.319, 273
0.319, 274
0.319, 275
0.319, 276
0.319, 277
0.319, 278
0.319, 279
0.319, 280
0.319, 281
0.319, 282
0.32, 283
0.32, 284
0.32, 285
0.32, 286
0.32, 287
0.32, 288
0.32, 289
0.32, 290
0.32, 291
0.32, 292
0.32, 293
0.32, 294
0.32, 295
0.32, 296
0.32, 297
0.32, 298
0.32, 299
0.32, 300
0.32, 301
0.32, 302
0.32, 303
0.321, 304
0.321, 305
0.321, 306
0.321, 307
0.321, 308
0.321, 309
0.321, 310
0.321, 311
0.321, 312
0.321, 313
0.321, 314
0.321, 315
0.321, 316
0.321, 317
0.321, 318
0.321, 319
0.321, 320
0.321, 321
0.321, 322
0.321, 323
0.321, 324
0.322, 325
0.322, 326
0.322, 327
0.322, 328
0.322, 329
0.322, 330
0.322, 331
0.322, 332
0.322, 333
0.322, 334
0.322, 335
0.322, 336
0.322, 337
0.322, 338
0.322, 339
0.322, 340
0.322, 341
0.322, 342
0.322, 343
0.322, 344
0.322, 345
0.323, 346
0.323, 347
0.323, 348
0.323, 349
0.323, 350
0.323, 351
0.323, 352
0.323, 353
0.323, 354
0.323, 355
0.323, 356
0.323, 357
0.323, 358
0.323, 359
0.323, 360
0.323, 361
0.323, 362
0.323, 363
0.323, 364
0.323, 365
0.323, 366
0.324, 367
0.324, 368
0.324, 369
0.324, 370
0.324, 371
0.324, 372
0.324, 373
0.324, 374
0.324, 375
0.324, 376
0.324, 377
0.324, 378
0.324, 379
0.324, 380
0.324, 381
0.325, 382
0.325, 383
0.325, 384
0.325, 385
0.325, 386
0.325, 387
0.325, 388
0.325, 389
0.325, 390
0.325, 391
0.325, 392
0.325, 393
0.325, 394
0.325, 395
0.325, 396
0.325, 397
0.325, 398
0.325, 399
0.325, 400
0.325, 401
0.325, 402
0.325, 403
0.325, 404
0.325, 405
0.325, 406
0.325, 407
0.326, 408
0.326, 409
0.326, 410
0.326, 411
0.326, 412
0.326, 413
0.326, 414
0.326, 415
0.326, 416
0.326, 417
0.326, 418
0.326, 419
0.326, 420
0.326, 421
0.326, 422
0.326, 423
0.326, 424
0.326, 425
0.326, 426
0.326, 427
0.326, 428
0.326, 429
0.326, 430
0.326, 431
0.326, 432
0.326, 433
0.326, 434
0.326, 435
0.326, 436
0.326, 437
0.326, 438
0.326, 439
0.327, 440
0.327, 441
0.327, 442
0.327, 443
0.327, 444
0.327, 445
0.327, 446
0.327, 447
0.327, 448
0.327, 449
0.327, 450
0.327, 451
0.327, 452
0.327, 453
0.327, 454
0.327, 455
0.327, 456
0.327, 457
0.327, 458
0.327, 459
0.328, 460
0.328, 461
0.328, 462
0.328, 463
0.328, 464
0.328, 465
0.328, 466
0.328, 467
0.328, 468
0.328, 469
0.328, 470
0.328, 471
0.328, 472
0.328, 473
0.328, 474
0.328, 475
0.328, 476
0.328, 477
0.328, 478
0.328, 479
0.328, 480
0.328, 481
0.328, 482
0.328, 483
0.328, 484
0.328, 485
0.328, 486
0.328, 487
0.328, 488
0.328, 489
0.329, 490
0.329, 491
0.329, 492
0.329, 493
0.329, 494
0.329, 495
0.329, 496
0.329, 497
0.329, 498
0.329, 499
0.329, 500
0.329, 501
0.329, 502
0.329, 503
0.329, 504
0.329, 505
0.329, 506
0.329, 507
0.329, 508
0.329, 509
0.329, 510
0.329, 511
0.329, 512
0.329, 513
0.329, 514
0.329, 515
0.33, 516
0.33, 517
0.33, 518
0.33, 519
0.33, 520
0.33, 521
0.33, 522
0.33, 523
0.33, 524
0.33, 525
0.33, 526
0.33, 527
0.33, 528
0.33, 529
0.33, 530
0.33, 531
0.33, 532
0.33, 533
0.33, 534
0.33, 535
0.33, 536
0.33, 537
0.33, 538
0.331, 539
0.331, 540
0.331, 541
0.331, 542
0.331, 543
0.331, 544
0.331, 545
0.331, 546
0.331, 547
0.331, 548
0.331, 549
0.331, 550
0.331, 551
0.331, 552
0.331, 553
0.331, 554
0.331, 555
0.331, 556
0.331, 557
0.331, 558
0.331, 559
0.331, 560
0.331, 561
0.331, 562
0.332, 563
0.332, 564
0.332, 565
0.332, 566
0.332, 567
0.332, 568
0.332, 569
0.332, 570
0.332, 571
0.332, 572
0.332, 573
0.332, 574
0.332, 575
0.332, 576
0.332, 577
0.332, 578
0.332, 579
0.332, 580
0.332, 581
0.332, 582
0.332, 583
0.332, 584
0.332, 585
0.332, 586
0.332, 587
0.332, 588
0.333, 589
0.333, 590
0.333, 591
0.333, 592
0.333, 593
0.333, 594
0.333, 595
0.333, 596
0.333, 597
0.333, 598
0.333, 599
0.333, 600
0.333, 601
0.333, 602
0.333, 603
0.333, 604
0.333, 605
0.333, 606
0.333, 607
0.333, 608
0.333, 609
0.333, 610
0.333, 611
0.333, 612
0.333, 613
0.333, 614
0.333, 615
0.333, 616
0.333, 617
0.334, 618
0.334, 619
0.334, 620
0.334, 621
0.334, 622
0.334, 623
0.334, 624
0.334, 625
0.334, 626
0.334, 627
0.334, 628
0.334, 629
0.334, 630
0.334, 631
0.334, 632
0.334, 633
0.334, 634
0.334, 635
0.334, 636
0.334, 637
0.334, 638
0.334, 639
0.334, 640
0.334, 641
0.334, 642
0.334, 643
0.334, 644
0.334, 645
0.334, 646
0.334, 647
0.334, 648
0.334, 649
0.334, 650
0.334, 651
0.334, 652
0.335, 653
0.335, 654
0.335, 655
0.335, 656
0.335, 657
0.335, 658
0.335, 659
0.335, 660
0.335, 661
0.335, 662
0.335, 663
0.335, 664
0.335, 665
0.335, 666
0.335, 667
0.335, 668
0.335, 669
0.335, 670
0.335, 671
0.335, 672
0.335, 673
0.335, 674
0.335, 675
0.335, 676
0.335, 677
0.335, 678
0.335, 679
0.335, 680
0.336, 681
0.336, 682
0.336, 683
0.336, 684
0.336, 685
0.336, 686
0.336, 687
0.336, 688
0.336, 689
0.336, 690
0.336, 691
0.336, 692
0.336, 693
0.336, 694
0.336, 695
0.336, 696
0.336, 697
0.336, 698
0.336, 699
0.336, 700
0.336, 701
0.336, 702
0.336, 703
0.336, 704
0.336, 705
0.336, 706
0.336, 707
0.336, 708
0.336, 709
0.336, 710
0.336, 711
0.336, 712
0.336, 713
0.337, 714
0.337, 715
0.337, 716
0.337, 717
0.337, 718
0.337, 719
0.337, 720
0.337, 721
0.337, 722
0.337, 723
0.337, 724
0.337, 725
0.337, 726
0.337, 727
0.337, 728
0.337, 729
0.337, 730
0.337, 731
0.337, 732
0.337, 733
0.337, 734
0.337, 735
0.337, 736
0.337, 737
0.337, 738
0.337, 739
0.337, 740
0.337, 741
0.337, 742
0.337, 743
0.337, 744
0.337, 745
0.337, 746
0.337, 747
0.338, 748
0.338, 749
0.338, 750
0.338, 751
0.338, 752
0.338, 753
0.338, 754
0.338, 755
0.338, 756
0.338, 757
0.338, 758
0.338, 759
0.338, 760
0.338, 761
0.338, 762
0.338, 763
0.338, 764
0.338, 765
0.338, 766
0.338, 767
0.338, 768
0.338, 769
0.338, 770
0.338, 771
0.338, 772
0.338, 773
0.338, 774
0.338, 775
0.338, 776
0.338, 777
0.338, 778
0.338, 779
0.338, 780
0.338, 781
0.338, 782
0.338, 783
0.338, 784
0.338, 785
0.339, 786
0.339, 787
0.339, 788
0.339, 789
0.339, 790
0.339, 791
0.339, 792
0.339, 793
0.339, 794
0.339, 795
0.339, 796
0.339, 797
0.339, 798
0.339, 799
0.339, 800
0.339, 801
0.339, 802
0.339, 803
0.339, 804
0.339, 805
0.339, 806
0.339, 807
0.339, 808
0.339, 809
0.339, 810
0.339, 811
0.339, 812
0.339, 813
0.339, 814
0.339, 815
0.339, 816
0.339, 817
0.339, 818
0.339, 819
0.339, 820
0.339, 821
0.339, 822
0.34, 823
0.34, 824
0.34, 825
0.34, 826
0.34, 827
0.34, 828
0.34, 829
0.34, 830
0.34, 831
0.34, 832
0.34, 833
0.34, 834
0.34, 835
0.34, 836
0.34, 837
0.34, 838
0.34, 839
0.34, 840
0.34, 841
0.34, 842
0.34, 843
0.34, 844
0.34, 845
0.34, 846
0.34, 847
0.34, 848
0.34, 849
0.34, 850
0.34, 851
0.34, 852
0.34, 853
0.34, 854
0.34, 855
0.34, 856
0.34, 857
0.34, 858
0.34, 859
0.341, 860
0.341, 861
0.341, 862
0.341, 863
0.341, 864
0.341, 865
0.341, 866
0.341, 867
0.341, 868
0.341, 869
0.341, 870
0.341, 871
0.341, 872
0.341, 873
0.341, 874
0.341, 875
0.341, 876
0.341, 877
0.341, 878
0.341, 879
0.341, 880
0.341, 881
0.341, 882
0.341, 883
0.341, 884
0.341, 885
0.341, 886
0.341, 887
0.341, 888
0.341, 889
0.341, 890
0.341, 891
0.341, 892
0.341, 893
0.341, 894
0.341, 895
0.341, 896
0.341, 897
0.341, 898
0.341, 899
0.341, 900
0.342, 901
0.342, 902
0.342, 903
0.342, 904
0.342, 905
0.342, 906
0.342, 907
0.342, 908
0.342, 909
0.342, 910
0.342, 911
0.342, 912
0.342, 913
0.342, 914
0.342, 915
0.342, 916
0.342, 917
0.342, 918
0.342, 919
0.342, 920
0.342, 921
0.342, 922
0.342, 923
0.342, 924
0.342, 925
0.342, 926
0.343, 927
0.343, 928
0.343, 929
0.343, 930
0.343, 931
0.343, 932
0.343, 933
0.343, 934
0.343, 935
0.343, 936
0.343, 937
0.343, 938
0.343, 939
0.343, 940
0.343, 941
0.343, 942
0.343, 943
0.343, 944
0.343, 945
0.343, 946
0.343, 947
0.343, 948
0.343, 949
0.343, 950
0.343, 951
0.343, 952
0.343, 953
0.343, 954
0.343, 955
0.343, 956
0.343, 957
0.343, 958
0.344, 959
0.344, 960
0.344, 961
0.344, 962
0.344, 963
0.344, 964
0.344, 965
0.344, 966
0.344, 967
0.344, 968
0.344, 969
0.344, 970
0.344, 971
0.344, 972
0.344, 973
0.344, 974
0.344, 975
0.344, 976
0.344, 977
0.344, 978
0.344, 979
0.344, 980
0.344, 981
0.344, 982
0.344, 983
0.344, 984
0.344, 985
0.344, 986
0.344, 987
0.344, 988
0.344, 989
0.344, 990
0.344, 991
0.344, 992
0.344, 993
0.344, 994
0.344, 995
0.344, 996
0.344, 997
0.344, 998
0.344, 999
0.344, 1000
0.344, 1001
0.344, 1002
0.344, 1003
0.344, 1004
0.345, 1005
0.345, 1006
0.345, 1007
0.345, 1008
0.345, 1009
0.345, 1010
0.345, 1011
0.345, 1012
0.345, 1013
0.345, 1014
0.345, 1015
0.345, 1016
0.345, 1017
0.345, 1018
0.345, 1019
0.345, 1020
0.345, 1021
0.345, 1022
0.345, 1023
0.345, 1024
0.345, 1025
0.345, 1026
0.345, 1027
0.345, 1028
0.345, 1029
0.345, 1030
0.345, 1031
0.345, 1032
0.345, 1033
0.345, 1034
0.345, 1035
0.345, 1036
0.345, 1037
0.346, 1038
0.346, 1039
0.346, 1040
0.346, 1041
0.346, 1042
0.346, 1043
0.346, 1044
0.346, 1045
0.346, 1046
0.346, 1047
0.346, 1048
0.346, 1049
0.346, 1050
0.346, 1051
0.346, 1052
0.346, 1053
0.346, 1054
0.346, 1055
0.346, 1056
0.346, 1057
0.346, 1058
0.346, 1059
0.346, 1060
0.346, 1061
0.346, 1062
0.346, 1063
0.346, 1064
0.347, 1065
0.347, 1066
0.347, 1067
0.347, 1068
0.347, 1069
0.347, 1070
0.347, 1071
0.347, 1072
0.347, 1073
0.347, 1074
0.347, 1075
0.347, 1076
0.347, 1077
0.347, 1078
0.347, 1079
0.347, 1080
0.347, 1081
0.347, 1082
0.347, 1083
0.347, 1084
0.347, 1085
0.347, 1086
0.347, 1087
0.347, 1088
0.347, 1089
0.347, 1090
0.347, 1091
0.347, 1092
0.347, 1093
0.347, 1094
0.348, 1095
0.348, 1096
0.348, 1097
0.348, 1098
0.348, 1099
0.348, 1100
0.348, 1101
0.348, 1102
0.348, 1103
0.348, 1104
0.348, 1105
0.348, 1106
0.348, 1107
0.348, 1108
0.348, 1109
0.348, 1110
0.348, 1111
0.348, 1112
0.348, 1113
0.348, 1114
0.348, 1115
0.348, 1116
0.348, 1117
0.348, 1118
0.348, 1119
0.348, 1120
0.348, 1121
0.348, 1122
0.348, 1123
0.348, 1124
0.349, 1125
0.349, 1126
0.349, 1127
0.349, 1128
0.349, 1129
0.349, 1130
0.349, 1131
0.349, 1132
0.349, 1133
0.349, 1134
0.349, 1135
0.349, 1136
0.349, 1137
0.349, 1138
0.349, 1139
0.349, 1140
0.349, 1141
0.349, 1142
0.349, 1143
0.349, 1144
0.349, 1145
0.349, 1146
0.349, 1147
0.349, 1148
0.349, 1149
0.349, 1150
0.349, 1151
0.349, 1152
0.349, 1153
0.349, 1154
0.349, 1155
0.349, 1156
0.349, 1157
0.349, 1158
0.349, 1159
0.349, 1160
0.35, 1161
0.35, 1162
0.35, 1163
0.35, 1164
0.35, 1165
0.35, 1166
0.35, 1167
0.35, 1168
0.35, 1169
0.35, 1170
0.35, 1171
0.35, 1172
0.35, 1173
0.35, 1174
0.35, 1175
0.35, 1176
0.35, 1177
0.35, 1178
0.35, 1179
0.35, 1180
0.35, 1181
0.35, 1182
0.35, 1183
0.35, 1184
0.35, 1185
0.35, 1186
0.35, 1187
0.35, 1188
0.35, 1189
0.35, 1190
0.351, 1191
0.351, 1192
0.351, 1193
0.351, 1194
0.351, 1195
0.351, 1196
0.351, 1197
0.351, 1198
0.351, 1199
0.351, 1200
0.351, 1201
0.351, 1202
0.351, 1203
0.351, 1204
0.351, 1205
0.351, 1206
0.351, 1207
0.351, 1208
0.351, 1209
0.351, 1210
0.351, 1211
0.351, 1212
0.351, 1213
0.351, 1214
0.351, 1215
0.351, 1216
0.351, 1217
0.351, 1218
0.351, 1219
0.351, 1220
0.351, 1221
0.351, 1222
0.351, 1223
0.351, 1224
0.351, 1225
0.351, 1226
0.351, 1227
0.352, 1228
0.352, 1229
0.352, 1230
0.352, 1231
0.352, 1232
0.352, 1233
0.352, 1234
0.352, 1235
0.352, 1236
0.352, 1237
0.352, 1238
0.352, 1239
0.352, 1240
0.352, 1241
0.352, 1242
0.352, 1243
0.352, 1244
0.352, 1245
0.352, 1246
0.352, 1247
0.352, 1248
0.352, 1249
0.352, 1250
0.352, 1251
0.352, 1252
0.352, 1253
0.353, 1254
0.353, 1255
0.353, 1256
0.353, 1257
0.353, 1258
0.353, 1259
0.353, 1260
0.353, 1261
0.353, 1262
0.353, 1263
0.353, 1264
0.353, 1265
0.353, 1266
0.353, 1267
0.353, 1268
0.353, 1269
0.353, 1270
0.353, 1271
0.353, 1272
0.353, 1273
0.353, 1274
0.353, 1275
0.353, 1276
0.353, 1277
0.353, 1278
0.353, 1279
0.353, 1280
0.353, 1281
0.353, 1282
0.353, 1283
0.353, 1284
0.353, 1285
0.353, 1286
0.353, 1287
0.353, 1288
0.353, 1289
0.353, 1290
0.353, 1291
0.353, 1292
0.353, 1293
0.353, 1294
0.353, 1295
0.353, 1296
0.354, 1297
0.354, 1298
0.354, 1299
0.354, 1300
0.354, 1301
0.354, 1302
0.354, 1303
0.354, 1304
0.354, 1305
0.354, 1306
0.354, 1307
0.354, 1308
0.354, 1309
0.354, 1310
0.354, 1311
0.354, 1312
0.354, 1313
0.354, 1314
0.354, 1315
0.354, 1316
0.354, 1317
0.354, 1318
0.354, 1319
0.354, 1320
0.354, 1321
0.354, 1322
0.354, 1323
0.354, 1324
0.354, 1325
0.354, 1326
0.354, 1327
0.354, 1328
0.354, 1329
0.354, 1330
0.354, 1331
0.355, 1332
0.355, 1333
0.355, 1334
0.355, 1335
0.355, 1336
0.355, 1337
0.355, 1338
0.355, 1339
0.355, 1340
0.355, 1341
0.355, 1342
0.355, 1343
0.355, 1344
0.355, 1345
0.355, 1346
0.355, 1347
0.355, 1348
0.355, 1349
0.355, 1350
0.355, 1351
0.355, 1352
0.355, 1353
0.355, 1354
0.355, 1355
0.355, 1356
0.355, 1357
0.355, 1358
0.355, 1359
0.355, 1360
0.355, 1361
0.355, 1362
0.355, 1363
0.355, 1364
0.355, 1365
0.355, 1366
0.355, 1367
0.355, 1368
0.355, 1369
0.355, 1370
0.355, 1371
0.355, 1372
0.355, 1373
0.355, 1374
0.355, 1375
0.355, 1376
0.355, 1377
0.356, 1378
0.356, 1379
0.356, 1380
0.356, 1381
0.356, 1382
0.356, 1383
0.356, 1384
0.356, 1385
0.356, 1386
0.356, 1387
0.356, 1388
0.356, 1389
0.356, 1390
0.356, 1391
0.356, 1392
0.356, 1393
0.356, 1394
0.356, 1395
0.356, 1396
0.356, 1397
0.356, 1398
0.356, 1399
0.356, 1400
0.356, 1401
0.356, 1402
0.356, 1403
0.356, 1404
0.356, 1405
0.356, 1406
0.356, 1407
0.356, 1408
0.357, 1409
0.357, 1410
0.357, 1411
0.357, 1412
0.357, 1413
0.357, 1414
0.357, 1415
0.357, 1416
0.357, 1417
0.357, 1418
0.357, 1419
0.357, 1420
0.357, 1421
0.357, 1422
0.357, 1423
0.357, 1424
0.357, 1425
0.357, 1426
0.357, 1427
0.357, 1428
0.357, 1429
0.357, 1430
0.357, 1431
0.357, 1432
0.357, 1433
0.357, 1434
0.357, 1435
0.357, 1436
0.357, 1437
0.357, 1438
0.357, 1439
0.358, 1440
0.358, 1441
0.358, 1442
0.358, 1443
0.358, 1444
0.358, 1445
0.358, 1446
0.358, 1447
0.358, 1448
0.358, 1449
0.358, 1450
0.358, 1451
0.358, 1452
0.358, 1453
0.358, 1454
0.358, 1455
0.358, 1456
0.358, 1457
0.358, 1458
0.358, 1459
0.358, 1460
0.358, 1461
0.358, 1462
0.358, 1463
0.358, 1464
0.358, 1465
0.358, 1466
0.358, 1467
0.358, 1468
0.358, 1469
0.358, 1470
0.358, 1471
0.358, 1472
0.358, 1473
0.358, 1474
0.358, 1475
0.358, 1476
0.358, 1477
0.358, 1478
0.358, 1479
0.358, 1480
0.358, 1481
0.358, 1482
0.358, 1483
0.358, 1484
0.359, 1485
0.359, 1486
0.359, 1487
0.359, 1488
0.359, 1489
0.359, 1490
0.359, 1491
0.359, 1492
0.359, 1493
0.359, 1494
0.359, 1495
0.359, 1496
0.359, 1497
0.359, 1498
0.359, 1499
0.359, 1500
0.359, 1501
0.359, 1502
0.359, 1503
0.359, 1504
0.359, 1505
0.359, 1506
0.359, 1507
0.359, 1508
0.359, 1509
0.359, 1510
0.359, 1511
0.359, 1512
0.359, 1513
0.359, 1514
0.359, 1515
0.359, 1516
0.359, 1517
0.359, 1518
0.36, 1519
0.36, 1520
0.36, 1521
0.36, 1522
0.36, 1523
0.36, 1524
0.36, 1525
0.36, 1526
0.36, 1527
0.36, 1528
0.36, 1529
0.36, 1530
0.36, 1531
0.36, 1532
0.36, 1533
0.36, 1534
0.36, 1535
0.36, 1536
0.36, 1537
0.36, 1538
0.36, 1539
0.36, 1540
0.36, 1541
0.36, 1542
0.36, 1543
0.36, 1544
0.36, 1545
0.36, 1546
0.36, 1547
0.36, 1548
0.36, 1549
0.36, 1550
0.36, 1551
0.36, 1552
0.36, 1553
0.361, 1554
0.361, 1555
0.361, 1556
0.361, 1557
0.361, 1558
0.361, 1559
0.361, 1560
0.361, 1561
0.361, 1562
0.361, 1563
0.361, 1564
0.361, 1565
0.361, 1566
0.361, 1567
0.361, 1568
0.361, 1569
0.361, 1570
0.361, 1571
0.361, 1572
0.361, 1573
0.361, 1574
0.361, 1575
0.361, 1576
0.361, 1577
0.361, 1578
0.361, 1579
0.361, 1580
0.361, 1581
0.361, 1582
0.361, 1583
0.361, 1584
0.361, 1585
0.361, 1586
0.362, 1587
0.362, 1588
0.362, 1589
0.362, 1590
0.362, 1591
0.362, 1592
0.362, 1593
0.362, 1594
0.362, 1595
0.362, 1596
0.362, 1597
0.362, 1598
0.362, 1599
0.362, 1600
0.362, 1601
0.362, 1602
0.362, 1603
0.362, 1604
0.362, 1605
0.362, 1606
0.362, 1607
0.362, 1608
0.362, 1609
0.362, 1610
0.362, 1611
0.363, 1612
0.363, 1613
0.363, 1614
0.363, 1615
0.363, 1616
0.363, 1617
0.363, 1618
0.363, 1619
0.363, 1620
0.363, 1621
0.363, 1622
0.363, 1623
0.363, 1624
0.363, 1625
0.363, 1626
0.363, 1627
0.363, 1628
0.363, 1629
0.363, 1630
0.363, 1631
0.363, 1632
0.363, 1633
0.363, 1634
0.363, 1635
0.363, 1636
0.363, 1637
0.363, 1638
0.363, 1639
0.363, 1640
0.363, 1641
0.363, 1642
0.363, 1643
0.363, 1644
0.363, 1645
0.363, 1646
0.363, 1647
0.363, 1648
0.363, 1649
0.364, 1650
0.364, 1651
0.364, 1652
0.364, 1653
0.364, 1654
0.364, 1655
0.364, 1656
0.364, 1657
0.364, 1658
0.364, 1659
0.364, 1660
0.364, 1661
0.364, 1662
0.364, 1663
0.364, 1664
0.364, 1665
0.364, 1666
0.364, 1667
0.364, 1668
0.364, 1669
0.364, 1670
0.364, 1671
0.364, 1672
0.364, 1673
0.364, 1674
0.364, 1675
0.364, 1676
0.364, 1677
0.364, 1678
0.364, 1679
0.364, 1680
0.364, 1681
0.364, 1682
0.364, 1683
0.364, 1684
0.364, 1685
0.364, 1686
0.364, 1687
0.364, 1688
0.364, 1689
0.365, 1690
0.365, 1691
0.365, 1692
0.365, 1693
0.365, 1694
0.365, 1695
0.365, 1696
0.365, 1697
0.365, 1698
0.365, 1699
0.365, 1700
0.365, 1701
0.365, 1702
0.365, 1703
0.365, 1704
0.365, 1705
0.365, 1706
0.365, 1707
0.365, 1708
0.365, 1709
0.365, 1710
0.365, 1711
0.365, 1712
0.365, 1713
0.365, 1714
0.365, 1715
0.365, 1716
0.365, 1717
0.366, 1718
0.366, 1719
0.366, 1720
0.366, 1721
0.366, 1722
0.366, 1723
0.366, 1724
0.366, 1725
0.366, 1726
0.366, 1727
0.366, 1728
0.366, 1729
0.366, 1730
0.366, 1731
0.366, 1732
0.366, 1733
0.366, 1734
0.366, 1735
0.366, 1736
0.366, 1737
0.366, 1738
0.366, 1739
0.366, 1740
0.366, 1741
0.366, 1742
0.366, 1743
0.366, 1744
0.366, 1745
0.366, 1746
0.366, 1747
0.366, 1748
0.366, 1749
0.367, 1750
0.367, 1751
0.367, 1752
0.367, 1753
0.367, 1754
0.367, 1755
0.367, 1756
0.367, 1757
0.367, 1758
0.367, 1759
0.367, 1760
0.367, 1761
0.367, 1762
0.367, 1763
0.367, 1764
0.367, 1765
0.367, 1766
0.367, 1767
0.367, 1768
0.367, 1769
0.367, 1770
0.367, 1771
0.367, 1772
0.367, 1773
0.368, 1774
0.368, 1775
0.368, 1776
0.368, 1777
0.368, 1778
0.368, 1779
0.368, 1780
0.368, 1781
0.368, 1782
0.368, 1783
0.368, 1784
0.368, 1785
0.368, 1786
0.368, 1787
0.368, 1788
0.368, 1789
0.368, 1790
0.368, 1791
0.368, 1792
0.368, 1793
0.368, 1794
0.368, 1795
0.368, 1796
0.368, 1797
0.368, 1798
0.368, 1799
0.368, 1800
0.368, 1801
0.368, 1802
0.368, 1803
0.368, 1804
0.369, 1805
0.369, 1806
0.369, 1807
0.369, 1808
0.369, 1809
0.369, 1810
0.369, 1811
0.369, 1812
0.369, 1813
0.369, 1814
0.369, 1815
0.369, 1816
0.369, 1817
0.369, 1818
0.369, 1819
0.369, 1820
0.369, 1821
0.369, 1822
0.37, 1823
0.37, 1824
0.37, 1825
0.37, 1826
0.37, 1827
0.37, 1828
0.37, 1829
0.37, 1830
0.37, 1831
0.37, 1832
0.37, 1833
0.37, 1834
0.37, 1835
0.37, 1836
0.37, 1837
0.37, 1838
0.37, 1839
0.37, 1840
0.37, 1841
0.37, 1842
0.37, 1843
0.37, 1844
0.37, 1845
0.37, 1846
0.37, 1847
0.37, 1848
0.37, 1849
0.371, 1850
0.371, 1851
0.371, 1852
0.371, 1853
0.371, 1854
0.371, 1855
0.371, 1856
0.371, 1857
0.371, 1858
0.371, 1859
0.371, 1860
0.371, 1861
0.371, 1862
0.371, 1863
0.371, 1864
0.371, 1865
0.371, 1866
0.371, 1867
0.371, 1868
0.371, 1869
0.371, 1870
0.371, 1871
0.371, 1872
0.371, 1873
0.371, 1874
